"","Notes","State","State.Code","Year","Year.Code","Month","Month.Code","Deaths","Population","Crude.Rate"
"2871","","Idaho",16,2002,2002,"Dec., 2002","2002/12",852,"Not Applicable","Not Applicable"
"2872","Total","Idaho",16,2002,2002,"","",9923,"Not Applicable","Not Applicable"
"2873","","Idaho",16,2003,2003,"Jan., 2003","2003/01",856,"Not Applicable","Not Applicable"
"2874","","Idaho",16,2003,2003,"Feb., 2003","2003/02",823,"Not Applicable","Not Applicable"
"2875","","Idaho",16,2003,2003,"Mar., 2003","2003/03",881,"Not Applicable","Not Applicable"
"2876","","Idaho",16,2003,2003,"Apr., 2003","2003/04",846,"Not Applicable","Not Applicable"
"2877","","Idaho",16,2003,2003,"May, 2003","2003/05",868,"Not Applicable","Not Applicable"
"2878","","Idaho",16,2003,2003,"Jun., 2003","2003/06",826,"Not Applicable","Not Applicable"
"2879","","Idaho",16,2003,2003,"Jul., 2003","2003/07",845,"Not Applicable","Not Applicable"
"2880","","Idaho",16,2003,2003,"Aug., 2003","2003/08",807,"Not Applicable","Not Applicable"
"2881","","Idaho",16,2003,2003,"Sep., 2003","2003/09",860,"Not Applicable","Not Applicable"
"2882","","Idaho",16,2003,2003,"Oct., 2003","2003/10",887,"Not Applicable","Not Applicable"
"2883","","Idaho",16,2003,2003,"Nov., 2003","2003/11",924,"Not Applicable","Not Applicable"
"2884","","Idaho",16,2003,2003,"Dec., 2003","2003/12",957,"Not Applicable","Not Applicable"
"2885","Total","Idaho",16,2003,2003,"","",10380,"Not Applicable","Not Applicable"
"2886","","Idaho",16,2004,2004,"Jan., 2004","2004/01",880,"Not Applicable","Not Applicable"
"2887","","Idaho",16,2004,2004,"Feb., 2004","2004/02",849,"Not Applicable","Not Applicable"
"2888","","Idaho",16,2004,2004,"Mar., 2004","2004/03",853,"Not Applicable","Not Applicable"
"2889","","Idaho",16,2004,2004,"Apr., 2004","2004/04",824,"Not Applicable","Not Applicable"
"2890","","Idaho",16,2004,2004,"May, 2004","2004/05",882,"Not Applicable","Not Applicable"
"2891","","Idaho",16,2004,2004,"Jun., 2004","2004/06",785,"Not Applicable","Not Applicable"
"2892","","Idaho",16,2004,2004,"Jul., 2004","2004/07",802,"Not Applicable","Not Applicable"
"2893","","Idaho",16,2004,2004,"Aug., 2004","2004/08",788,"Not Applicable","Not Applicable"
"2894","","Idaho",16,2004,2004,"Sep., 2004","2004/09",816,"Not Applicable","Not Applicable"
"2895","","Idaho",16,2004,2004,"Oct., 2004","2004/10",808,"Not Applicable","Not Applicable"
"2896","","Idaho",16,2004,2004,"Nov., 2004","2004/11",864,"Not Applicable","Not Applicable"
"2897","","Idaho",16,2004,2004,"Dec., 2004","2004/12",877,"Not Applicable","Not Applicable"
"2898","Total","Idaho",16,2004,2004,"","",10028,"Not Applicable","Not Applicable"
"2899","","Idaho",16,2005,2005,"Jan., 2005","2005/01",951,"Not Applicable","Not Applicable"
"2900","","Idaho",16,2005,2005,"Feb., 2005","2005/02",937,"Not Applicable","Not Applicable"
"2901","","Idaho",16,2005,2005,"Mar., 2005","2005/03",981,"Not Applicable","Not Applicable"
"2902","","Idaho",16,2005,2005,"Apr., 2005","2005/04",872,"Not Applicable","Not Applicable"
"2903","","Idaho",16,2005,2005,"May, 2005","2005/05",833,"Not Applicable","Not Applicable"
"2904","","Idaho",16,2005,2005,"Jun., 2005","2005/06",826,"Not Applicable","Not Applicable"
"2905","","Idaho",16,2005,2005,"Jul., 2005","2005/07",853,"Not Applicable","Not Applicable"
"2906","","Idaho",16,2005,2005,"Aug., 2005","2005/08",863,"Not Applicable","Not Applicable"
"2907","","Idaho",16,2005,2005,"Sep., 2005","2005/09",820,"Not Applicable","Not Applicable"
"2908","","Idaho",16,2005,2005,"Oct., 2005","2005/10",853,"Not Applicable","Not Applicable"
"2909","","Idaho",16,2005,2005,"Nov., 2005","2005/11",854,"Not Applicable","Not Applicable"
"2910","","Idaho",16,2005,2005,"Dec., 2005","2005/12",913,"Not Applicable","Not Applicable"
"2911","Total","Idaho",16,2005,2005,"","",10556,"Not Applicable","Not Applicable"
"2912","","Idaho",16,2006,2006,"Jan., 2006","2006/01",943,"Not Applicable","Not Applicable"
"2913","","Idaho",16,2006,2006,"Feb., 2006","2006/02",852,"Not Applicable","Not Applicable"
"2914","","Idaho",16,2006,2006,"Mar., 2006","2006/03",933,"Not Applicable","Not Applicable"
"2915","","Idaho",16,2006,2006,"Apr., 2006","2006/04",873,"Not Applicable","Not Applicable"
"2916","","Idaho",16,2006,2006,"May, 2006","2006/05",863,"Not Applicable","Not Applicable"
"2917","","Idaho",16,2006,2006,"Jun., 2006","2006/06",823,"Not Applicable","Not Applicable"
"2918","","Idaho",16,2006,2006,"Jul., 2006","2006/07",833,"Not Applicable","Not Applicable"
"2919","","Idaho",16,2006,2006,"Aug., 2006","2006/08",879,"Not Applicable","Not Applicable"
"2920","","Idaho",16,2006,2006,"Sep., 2006","2006/09",827,"Not Applicable","Not Applicable"
"2921","","Idaho",16,2006,2006,"Oct., 2006","2006/10",932,"Not Applicable","Not Applicable"
"2922","","Idaho",16,2006,2006,"Nov., 2006","2006/11",853,"Not Applicable","Not Applicable"
"2923","","Idaho",16,2006,2006,"Dec., 2006","2006/12",1002,"Not Applicable","Not Applicable"
"2924","Total","Idaho",16,2006,2006,"","",10613,"Not Applicable","Not Applicable"
"2925","","Idaho",16,2007,2007,"Jan., 2007","2007/01",974,"Not Applicable","Not Applicable"
"2926","","Idaho",16,2007,2007,"Feb., 2007","2007/02",829,"Not Applicable","Not Applicable"
"2927","","Idaho",16,2007,2007,"Mar., 2007","2007/03",926,"Not Applicable","Not Applicable"
"2928","","Idaho",16,2007,2007,"Apr., 2007","2007/04",893,"Not Applicable","Not Applicable"
"2929","","Idaho",16,2007,2007,"May, 2007","2007/05",920,"Not Applicable","Not Applicable"
"2930","","Idaho",16,2007,2007,"Jun., 2007","2007/06",855,"Not Applicable","Not Applicable"
"2931","","Idaho",16,2007,2007,"Jul., 2007","2007/07",933,"Not Applicable","Not Applicable"
"2932","","Idaho",16,2007,2007,"Aug., 2007","2007/08",895,"Not Applicable","Not Applicable"
"2933","","Idaho",16,2007,2007,"Sep., 2007","2007/09",852,"Not Applicable","Not Applicable"
"2934","","Idaho",16,2007,2007,"Oct., 2007","2007/10",913,"Not Applicable","Not Applicable"
"2935","","Idaho",16,2007,2007,"Nov., 2007","2007/11",929,"Not Applicable","Not Applicable"
"2936","","Idaho",16,2007,2007,"Dec., 2007","2007/12",903,"Not Applicable","Not Applicable"
"2937","Total","Idaho",16,2007,2007,"","",10822,"Not Applicable","Not Applicable"
"2938","","Idaho",16,2008,2008,"Jan., 2008","2008/01",912,"Not Applicable","Not Applicable"
"2939","","Idaho",16,2008,2008,"Feb., 2008","2008/02",927,"Not Applicable","Not Applicable"
"2940","","Idaho",16,2008,2008,"Mar., 2008","2008/03",1078,"Not Applicable","Not Applicable"
"2941","","Idaho",16,2008,2008,"Apr., 2008","2008/04",935,"Not Applicable","Not Applicable"
"2942","","Idaho",16,2008,2008,"May, 2008","2008/05",944,"Not Applicable","Not Applicable"
"2943","","Idaho",16,2008,2008,"Jun., 2008","2008/06",888,"Not Applicable","Not Applicable"
"2944","","Idaho",16,2008,2008,"Jul., 2008","2008/07",864,"Not Applicable","Not Applicable"
"2945","","Idaho",16,2008,2008,"Aug., 2008","2008/08",863,"Not Applicable","Not Applicable"
"2946","","Idaho",16,2008,2008,"Sep., 2008","2008/09",863,"Not Applicable","Not Applicable"
"2947","","Idaho",16,2008,2008,"Oct., 2008","2008/10",884,"Not Applicable","Not Applicable"
"2948","","Idaho",16,2008,2008,"Nov., 2008","2008/11",871,"Not Applicable","Not Applicable"
"2949","","Idaho",16,2008,2008,"Dec., 2008","2008/12",933,"Not Applicable","Not Applicable"
"2950","Total","Idaho",16,2008,2008,"","",10962,"Not Applicable","Not Applicable"
"2951","","Idaho",16,2009,2009,"Jan., 2009","2009/01",913,"Not Applicable","Not Applicable"
"2952","","Idaho",16,2009,2009,"Feb., 2009","2009/02",855,"Not Applicable","Not Applicable"
"2953","","Idaho",16,2009,2009,"Mar., 2009","2009/03",973,"Not Applicable","Not Applicable"
"2954","","Idaho",16,2009,2009,"Apr., 2009","2009/04",948,"Not Applicable","Not Applicable"
"2955","","Idaho",16,2009,2009,"May, 2009","2009/05",990,"Not Applicable","Not Applicable"
"2956","","Idaho",16,2009,2009,"Jun., 2009","2009/06",846,"Not Applicable","Not Applicable"
"2957","","Idaho",16,2009,2009,"Jul., 2009","2009/07",939,"Not Applicable","Not Applicable"
"2958","","Idaho",16,2009,2009,"Aug., 2009","2009/08",908,"Not Applicable","Not Applicable"
"2959","","Idaho",16,2009,2009,"Sep., 2009","2009/09",872,"Not Applicable","Not Applicable"
"2960","","Idaho",16,2009,2009,"Oct., 2009","2009/10",940,"Not Applicable","Not Applicable"
"2961","","Idaho",16,2009,2009,"Nov., 2009","2009/11",906,"Not Applicable","Not Applicable"
"2962","","Idaho",16,2009,2009,"Dec., 2009","2009/12",1008,"Not Applicable","Not Applicable"
"2963","Total","Idaho",16,2009,2009,"","",11098,"Not Applicable","Not Applicable"
"2964","","Idaho",16,2010,2010,"Jan., 2010","2010/01",1012,"Not Applicable","Not Applicable"
"2965","","Idaho",16,2010,2010,"Feb., 2010","2010/02",887,"Not Applicable","Not Applicable"
"2966","","Idaho",16,2010,2010,"Mar., 2010","2010/03",1050,"Not Applicable","Not Applicable"
"2967","","Idaho",16,2010,2010,"Apr., 2010","2010/04",910,"Not Applicable","Not Applicable"
"2968","","Idaho",16,2010,2010,"May, 2010","2010/05",922,"Not Applicable","Not Applicable"
"2969","","Idaho",16,2010,2010,"Jun., 2010","2010/06",872,"Not Applicable","Not Applicable"
"2970","","Idaho",16,2010,2010,"Jul., 2010","2010/07",922,"Not Applicable","Not Applicable"
"2971","","Idaho",16,2010,2010,"Aug., 2010","2010/08",915,"Not Applicable","Not Applicable"
"2972","","Idaho",16,2010,2010,"Sep., 2010","2010/09",936,"Not Applicable","Not Applicable"
"2973","","Idaho",16,2010,2010,"Oct., 2010","2010/10",1028,"Not Applicable","Not Applicable"
"2974","","Idaho",16,2010,2010,"Nov., 2010","2010/11",956,"Not Applicable","Not Applicable"
"2975","","Idaho",16,2010,2010,"Dec., 2010","2010/12",1019,"Not Applicable","Not Applicable"
"2976","Total","Idaho",16,2010,2010,"","",11429,"Not Applicable","Not Applicable"
"2977","","Idaho",16,2011,2011,"Jan., 2011","2011/01",1035,"Not Applicable","Not Applicable"
"2978","","Idaho",16,2011,2011,"Feb., 2011","2011/02",1002,"Not Applicable","Not Applicable"
"2979","","Idaho",16,2011,2011,"Mar., 2011","2011/03",1077,"Not Applicable","Not Applicable"
"2980","","Idaho",16,2011,2011,"Apr., 2011","2011/04",1022,"Not Applicable","Not Applicable"
"2981","","Idaho",16,2011,2011,"May, 2011","2011/05",994,"Not Applicable","Not Applicable"
"2982","","Idaho",16,2011,2011,"Jun., 2011","2011/06",967,"Not Applicable","Not Applicable"
"2983","","Idaho",16,2011,2011,"Jul., 2011","2011/07",980,"Not Applicable","Not Applicable"
"2984","","Idaho",16,2011,2011,"Aug., 2011","2011/08",926,"Not Applicable","Not Applicable"
"2985","","Idaho",16,2011,2011,"Sep., 2011","2011/09",966,"Not Applicable","Not Applicable"
"2986","","Idaho",16,2011,2011,"Oct., 2011","2011/10",983,"Not Applicable","Not Applicable"
"2987","","Idaho",16,2011,2011,"Nov., 2011","2011/11",1042,"Not Applicable","Not Applicable"
"2988","","Idaho",16,2011,2011,"Dec., 2011","2011/12",1033,"Not Applicable","Not Applicable"
"2989","Total","Idaho",16,2011,2011,"","",12027,"Not Applicable","Not Applicable"
"2990","","Idaho",16,2012,2012,"Jan., 2012","2012/01",956,"Not Applicable","Not Applicable"
"2991","","Idaho",16,2012,2012,"Feb., 2012","2012/02",1022,"Not Applicable","Not Applicable"
"2992","","Idaho",16,2012,2012,"Mar., 2012","2012/03",1098,"Not Applicable","Not Applicable"
"2993","","Idaho",16,2012,2012,"Apr., 2012","2012/04",989,"Not Applicable","Not Applicable"
"2994","","Idaho",16,2012,2012,"May, 2012","2012/05",988,"Not Applicable","Not Applicable"
"2995","","Idaho",16,2012,2012,"Jun., 2012","2012/06",897,"Not Applicable","Not Applicable"
"2996","","Idaho",16,2012,2012,"Jul., 2012","2012/07",1019,"Not Applicable","Not Applicable"
"2997","","Idaho",16,2012,2012,"Aug., 2012","2012/08",990,"Not Applicable","Not Applicable"
"2998","","Idaho",16,2012,2012,"Sep., 2012","2012/09",958,"Not Applicable","Not Applicable"
"2999","","Idaho",16,2012,2012,"Oct., 2012","2012/10",999,"Not Applicable","Not Applicable"
"3000","","Idaho",16,2012,2012,"Nov., 2012","2012/11",975,"Not Applicable","Not Applicable"
"3001","","Idaho",16,2012,2012,"Dec., 2012","2012/12",1107,"Not Applicable","Not Applicable"
"3002","Total","Idaho",16,2012,2012,"","",11998,"Not Applicable","Not Applicable"
"3003","","Idaho",16,2013,2013,"Jan., 2013","2013/01",1170,"Not Applicable","Not Applicable"
"3004","","Idaho",16,2013,2013,"Feb., 2013","2013/02",991,"Not Applicable","Not Applicable"
"3005","","Idaho",16,2013,2013,"Mar., 2013","2013/03",1094,"Not Applicable","Not Applicable"
"3006","","Idaho",16,2013,2013,"Apr., 2013","2013/04",971,"Not Applicable","Not Applicable"
"3007","","Idaho",16,2013,2013,"May, 2013","2013/05",1019,"Not Applicable","Not Applicable"
"3008","","Idaho",16,2013,2013,"Jun., 2013","2013/06",989,"Not Applicable","Not Applicable"
"3009","","Idaho",16,2013,2013,"Jul., 2013","2013/07",1030,"Not Applicable","Not Applicable"
"3010","","Idaho",16,2013,2013,"Aug., 2013","2013/08",980,"Not Applicable","Not Applicable"
"3011","","Idaho",16,2013,2013,"Sep., 2013","2013/09",945,"Not Applicable","Not Applicable"
"3012","","Idaho",16,2013,2013,"Oct., 2013","2013/10",1097,"Not Applicable","Not Applicable"
"3013","","Idaho",16,2013,2013,"Nov., 2013","2013/11",1028,"Not Applicable","Not Applicable"
"3014","","Idaho",16,2013,2013,"Dec., 2013","2013/12",1120,"Not Applicable","Not Applicable"
"3015","Total","Idaho",16,2013,2013,"","",12434,"Not Applicable","Not Applicable"
"3016","","Idaho",16,2014,2014,"Jan., 2014","2014/01",1072,"Not Applicable","Not Applicable"
"3017","","Idaho",16,2014,2014,"Feb., 2014","2014/02",1010,"Not Applicable","Not Applicable"
"3018","","Idaho",16,2014,2014,"Mar., 2014","2014/03",1115,"Not Applicable","Not Applicable"
"3019","","Idaho",16,2014,2014,"Apr., 2014","2014/04",1035,"Not Applicable","Not Applicable"
"3020","","Idaho",16,2014,2014,"May, 2014","2014/05",1055,"Not Applicable","Not Applicable"
"3021","","Idaho",16,2014,2014,"Jun., 2014","2014/06",1024,"Not Applicable","Not Applicable"
"3022","","Idaho",16,2014,2014,"Jul., 2014","2014/07",977,"Not Applicable","Not Applicable"
"3023","","Idaho",16,2014,2014,"Aug., 2014","2014/08",1100,"Not Applicable","Not Applicable"
"3024","","Idaho",16,2014,2014,"Sep., 2014","2014/09",1118,"Not Applicable","Not Applicable"
"3025","","Idaho",16,2014,2014,"Oct., 2014","2014/10",1007,"Not Applicable","Not Applicable"
"3026","","Idaho",16,2014,2014,"Nov., 2014","2014/11",1055,"Not Applicable","Not Applicable"
"3027","","Idaho",16,2014,2014,"Dec., 2014","2014/12",1045,"Not Applicable","Not Applicable"
"3028","Total","Idaho",16,2014,2014,"","",12613,"Not Applicable","Not Applicable"
"3029","","Idaho",16,2015,2015,"Jan., 2015","2015/01",1224,"Not Applicable","Not Applicable"
"3030","","Idaho",16,2015,2015,"Feb., 2015","2015/02",993,"Not Applicable","Not Applicable"
"3031","","Idaho",16,2015,2015,"Mar., 2015","2015/03",1108,"Not Applicable","Not Applicable"
"3032","","Idaho",16,2015,2015,"Apr., 2015","2015/04",1080,"Not Applicable","Not Applicable"
"3033","","Idaho",16,2015,2015,"May, 2015","2015/05",1152,"Not Applicable","Not Applicable"
"3034","","Idaho",16,2015,2015,"Jun., 2015","2015/06",1013,"Not Applicable","Not Applicable"
"3035","","Idaho",16,2015,2015,"Jul., 2015","2015/07",1069,"Not Applicable","Not Applicable"
"3036","","Idaho",16,2015,2015,"Aug., 2015","2015/08",1001,"Not Applicable","Not Applicable"
"3037","","Idaho",16,2015,2015,"Sep., 2015","2015/09",1075,"Not Applicable","Not Applicable"
"3038","","Idaho",16,2015,2015,"Oct., 2015","2015/10",1103,"Not Applicable","Not Applicable"
"3039","","Idaho",16,2015,2015,"Nov., 2015","2015/11",1077,"Not Applicable","Not Applicable"
"3040","","Idaho",16,2015,2015,"Dec., 2015","2015/12",1131,"Not Applicable","Not Applicable"
"3041","Total","Idaho",16,2015,2015,"","",13026,"Not Applicable","Not Applicable"
"3042","","Idaho",16,2016,2016,"Jan., 2016","2016/01",1149,"Not Applicable","Not Applicable"
"3043","","Idaho",16,2016,2016,"Feb., 2016","2016/02",1069,"Not Applicable","Not Applicable"
"3044","","Idaho",16,2016,2016,"Mar., 2016","2016/03",1167,"Not Applicable","Not Applicable"
"3045","","Idaho",16,2016,2016,"Apr., 2016","2016/04",1138,"Not Applicable","Not Applicable"
"3046","","Idaho",16,2016,2016,"May, 2016","2016/05",1166,"Not Applicable","Not Applicable"
"3047","","Idaho",16,2016,2016,"Jun., 2016","2016/06",1105,"Not Applicable","Not Applicable"
"3048","","Idaho",16,2016,2016,"Jul., 2016","2016/07",1067,"Not Applicable","Not Applicable"
"3049","","Idaho",16,2016,2016,"Aug., 2016","2016/08",1075,"Not Applicable","Not Applicable"
"3050","","Idaho",16,2016,2016,"Sep., 2016","2016/09",1009,"Not Applicable","Not Applicable"
"3051","","Idaho",16,2016,2016,"Oct., 2016","2016/10",1102,"Not Applicable","Not Applicable"
"3052","","Idaho",16,2016,2016,"Nov., 2016","2016/11",1076,"Not Applicable","Not Applicable"
"3053","","Idaho",16,2016,2016,"Dec., 2016","2016/12",1243,"Not Applicable","Not Applicable"
"3054","Total","Idaho",16,2016,2016,"","",13366,"Not Applicable","Not Applicable"
"3055","Total","Idaho",16,NA,NA,"","",200170,"Not Applicable","Not Applicable"
"3056","","Illinois",17,1999,1999,"Jan., 1999","1999/01",10528,"Not Applicable","Not Applicable"
"3057","","Illinois",17,1999,1999,"Feb., 1999","1999/02",9561,"Not Applicable","Not Applicable"
"3058","","Illinois",17,1999,1999,"Mar., 1999","1999/03",10475,"Not Applicable","Not Applicable"
"3059","","Illinois",17,1999,1999,"Apr., 1999","1999/04",8834,"Not Applicable","Not Applicable"
"3060","","Illinois",17,1999,1999,"May, 1999","1999/05",8457,"Not Applicable","Not Applicable"
"3061","","Illinois",17,1999,1999,"Jun., 1999","1999/06",8183,"Not Applicable","Not Applicable"
"3062","","Illinois",17,1999,1999,"Jul., 1999","1999/07",8468,"Not Applicable","Not Applicable"
"3063","","Illinois",17,1999,1999,"Aug., 1999","1999/08",8219,"Not Applicable","Not Applicable"
"3064","","Illinois",17,1999,1999,"Sep., 1999","1999/09",8091,"Not Applicable","Not Applicable"
"3065","","Illinois",17,1999,1999,"Oct., 1999","1999/10",8846,"Not Applicable","Not Applicable"
"3066","","Illinois",17,1999,1999,"Nov., 1999","1999/11",8668,"Not Applicable","Not Applicable"
"3067","","Illinois",17,1999,1999,"Dec., 1999","1999/12",10106,"Not Applicable","Not Applicable"
"3068","Total","Illinois",17,1999,1999,"","",108436,"Not Applicable","Not Applicable"
"3069","","Illinois",17,2000,2000,"Jan., 2000","2000/01",10975,"Not Applicable","Not Applicable"
"3070","","Illinois",17,2000,2000,"Feb., 2000","2000/02",8764,"Not Applicable","Not Applicable"
"3071","","Illinois",17,2000,2000,"Mar., 2000","2000/03",8646,"Not Applicable","Not Applicable"
"3072","","Illinois",17,2000,2000,"Apr., 2000","2000/04",8591,"Not Applicable","Not Applicable"
"3073","","Illinois",17,2000,2000,"May, 2000","2000/05",8670,"Not Applicable","Not Applicable"
"3074","","Illinois",17,2000,2000,"Jun., 2000","2000/06",8021,"Not Applicable","Not Applicable"
"3075","","Illinois",17,2000,2000,"Jul., 2000","2000/07",8421,"Not Applicable","Not Applicable"
"3076","","Illinois",17,2000,2000,"Aug., 2000","2000/08",8334,"Not Applicable","Not Applicable"
"3077","","Illinois",17,2000,2000,"Sep., 2000","2000/09",8253,"Not Applicable","Not Applicable"
"3078","","Illinois",17,2000,2000,"Oct., 2000","2000/10",9119,"Not Applicable","Not Applicable"
"3079","","Illinois",17,2000,2000,"Nov., 2000","2000/11",8871,"Not Applicable","Not Applicable"
"3080","","Illinois",17,2000,2000,"Dec., 2000","2000/12",9969,"Not Applicable","Not Applicable"
"3081","Total","Illinois",17,2000,2000,"","",106634,"Not Applicable","Not Applicable"
"3082","","Illinois",17,2001,2001,"Jan., 2001","2001/01",9492,"Not Applicable","Not Applicable"
